,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1159,1.49923091321296e+18,1.49923091321296e+18,"2022-03-03 04:51:18 Paris, Madrid",2022-03-03,04:51:18,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣👏🏻📣             Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie,und,zelenskyyua,[],[],0,2,0,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1499230913212956680,False,https://twitter.com/SebastienLeroy_/status/1499229226372939780,0,,,,,,,,[],,,,
1172,1.4992140279391e+18,1.4992140279391e+18,"2022-03-03 03:44:12 Paris, Madrid",2022-03-03,03:44:12,100,1.32835784743292e+18,schmoozequeen,Schmoozequeen,,🇺🇦This #Vegan Chicken Kyiv Is Helping #Ukrainians in Crisis  #IStandWithUkraine #KyivNotKiev #UkrainiansWillResist   https://t.co/E6SYcUzBRw via @VegNews  https://t.co/fJv8c0yb9w,en,vegnews,['https://vegnews.com/2022/3/better-naked-vegan-chicken-kyiv'],"['https://pbs.twimg.com/media/FM5HNXJXoAIzZ-h.jpg', 'https://pbs.twimg.com/media/FM5HNXHXsAIpZhd.jpg']",0,3,5,"['vegan', 'ukrainians', 'istandwithukraine', 'kyivnotkiev', 'ukrainianswillresist']",[],https://twitter.com/schmoozequeen/status/1499214027939102728,False,,1,https://pbs.twimg.com/media/FM5HNXJXoAIzZ-h.jpg,,,,,,,[],,,,
1213,1.49913339017123e+18,1.49913339017123e+18,"2022-03-02 22:23:47 Paris, Madrid",2022-03-02,22:23:47,100,1368455522.0,jadamany,Jonathan Adamany 🇺🇲 🛻 🚚 🚛 🇨🇦,,(1/2) From the @guardian. #Ukraine #StandWithUkraine #Zelenskyy #UkraineRussiaWar #UkrainiansWillResist #Ukranian #StopPutinNOW #UNGA #UN #UNICEF #RedCross #RussiaInvadedUkraine  https://t.co/Vdq80wv0b6,en,guardian,[],"['https://pbs.twimg.com/media/FM393hmVUAQSrPV.jpg', 'https://pbs.twimg.com/media/FM393qPVkAIdTog.jpg', 'https://pbs.twimg.com/media/FM3930RVIAIqnHq.jpg', 'https://pbs.twimg.com/media/FM3938cUYAsi9Jk.jpg']",1,0,0,"['ukraine', 'standwithukraine', 'zelenskyy', 'ukrainerussiawar', 'ukrainianswillresist', 'ukranian', 'stopputinnow', 'unga', 'un', 'unicef', 'redcross', 'russiainvadedukraine']",[],https://twitter.com/JAdamany/status/1499133390171226113,False,,1,https://pbs.twimg.com/media/FM393hmVUAQSrPV.jpg,,,,,,,[],,,,
1221,1.49912593571029e+18,1.49912593571029e+18,"2022-03-02 21:54:10 Paris, Madrid",2022-03-02,21:54:10,100,326903239.0,ss171179,Suleyman 🇦🇿🇺🇦,,#PrayForUkraine  #UkrainiansWillResist  #Ukrainian #UkraineRussiaWar  #UkraineWar  @ZelenskyyUa Пленные россияне дали пресс-конференцию украинским СМИ   https://t.co/rx1ASTjekS,ru,zelenskyyua,['https://www.youtube.com/watch?v=oS8ktqe5LEY'],[],0,0,1,"['prayforukraine', 'ukrainianswillresist', 'ukrainian', 'ukrainerussiawar', 'ukrainewar']",[],https://twitter.com/ss171179/status/1499125935710294016,False,,0,,,,,,,,[],,,,
1262,1.49907646017002e+18,1.49907646017002e+18,"2022-03-02 18:37:34 Paris, Madrid",2022-03-02,18:37:34,100,1659703400.0,rlsocially,Rhonda Lee,,#UkrainiansWillResist #StandwithUkraine #ProOpWar #GoHomePutin #Ukraine #PutIsAWarCriminal #PutinHitler Defiant Ukrainian Seizes Back Flags From Russian Soldiers  https://t.co/QO6ESzqEBr via @YouTube,en,youtube,['https://youtu.be/c7hltmoHQGg'],[],0,0,0,"['ukrainianswillresist', 'standwithukraine', 'proopwar', 'gohomeputin', 'ukraine', 'putisawarcriminal', 'putinhitler']",[],https://twitter.com/RLSocially/status/1499076460170022915,False,,0,,,,,,,,[],,,,
1269,1.4990700768631e+18,1.4990700768631e+18,"2022-03-02 18:12:12 Paris, Madrid",2022-03-02,18:12:12,100,326903239.0,ss171179,Suleyman 🇦🇿🇺🇦,,#PrayForUkraine  #UkrainiansWillResist  #Ukrainian #UkraineRussiaWar  #UkraineWar  @ZelenskyyUa  Love will be victorius🇺🇦  https://t.co/lgf9s8YWnQ,en,zelenskyyua,[],['https://pbs.twimg.com/media/FM283HXWYAUVMTm.jpg'],0,0,0,"['prayforukraine', 'ukrainianswillresist', 'ukrainian', 'ukrainerussiawar', 'ukrainewar']",[],https://twitter.com/ss171179/status/1499070076863102980,False,,1,https://pbs.twimg.com/media/FM283HXWYAUVMTm.jpg,,,,,,,[],,,,
1282,1.49905505262706e+18,1.49905505262706e+18,"2022-03-02 17:12:30 Paris, Madrid",2022-03-02,17:12:30,100,326903239.0,ss171179,Suleyman 🇦🇿🇺🇦,,#PrayForUkraine  #UkrainiansWillResist  #Ukrainian #UkraineRussiaWar  #UkraineWar  @ZelenskyyUa  https://t.co/UoBO31amvk,und,zelenskyyua,['https://www.youtube.com/watch?v=kLj-12AUEUQ'],[],0,0,0,"['prayforukraine', 'ukrainianswillresist', 'ukrainian', 'ukrainerussiawar', 'ukrainewar']",[],https://twitter.com/ss171179/status/1499055052627062793,False,,0,,,,,,,,[],,,,
1286,1.49905028117009e+18,1.49905028117009e+18,"2022-03-02 16:53:32 Paris, Madrid",2022-03-02,16:53:32,100,1.48465695590601e+18,polincorguy,PIG 🇺🇦💪🏻,,"Apparently, news outlets such as @SkyNewsBreak find it way more important to save useless minorities over the actual #Ukrainian women and children in need. #Poland is doing it right! #priorities #UkrainiansWillResist #SlavaUkraini #HeroiamSlava 🇺🇦🇺🇦🇺🇦🌹🇵🇱🇵🇱🇵🇱 #Refugees",en,skynewsbreak,[],[],0,0,1,"['ukrainian', 'poland', 'priorities', 'ukrainianswillresist', 'slavaukraini', 'heroiamslava', 'refugees']",[],https://twitter.com/polincorguy/status/1499050281170092038,False,,0,,,,,,,,[],,,,
1287,1.49904865527735e+18,1.49904865527735e+18,"2022-03-02 16:47:05 Paris, Madrid",2022-03-02,16:47:05,100,25480925.0,pmolloy4,Paul Molloy,,#UkraineRussia #IStandWithUkraine @GOP #MAGA #Zelinski #UkrainiansWillResist #PutinWarCriminal #PutinsGOP  https://t.co/pvcFhyl3zr,und,gop,[],['https://pbs.twimg.com/media/FM2wX3CVEAUjMJE.jpg'],0,0,0,"['ukrainerussia', 'istandwithukraine', 'maga', 'zelinski', 'ukrainianswillresist', 'putinwarcriminal', 'putinsgop']",[],https://twitter.com/pmolloy4/status/1499048655277346817,False,,1,https://pbs.twimg.com/media/FM2wX3CVEAUjMJE.jpg,,,,,,,[],,,,
1297,1.49903458286326e+18,1.49903458286326e+18,"2022-03-02 15:51:09 Paris, Madrid",2022-03-02,15:51:09,100,1.48465695590601e+18,polincorguy,PIG 🇺🇦💪🏻,,Don't trust the leftwing lies spread by @skysarahjane and other media. #SlavaUkraini #HeroiamSlava #UkrainiansWillResist #AzovBattalion 🇺🇦🇺🇦🇺🇦🌹,en,skysarahjane,[],[],0,0,0,"['slavaukraini', 'heroiamslava', 'ukrainianswillresist', 'azovbattalion']",[],https://twitter.com/polincorguy/status/1499034582863257605,False,https://twitter.com/skysarahjane/status/1499026733961465860,0,,,,,,,,[],,,,
1314,1.49900362335067e+18,1.49900232923168e+18,"2022-03-02 13:48:08 Paris, Madrid",2022-03-02,13:48:08,100,268777564.0,samilaiho,Sami Laiho,,"13. Це було перекладено @svitlanaExe та @FraktalCyber з мого треду фінською мовою. Скоро я опублікую його англійською. Дякую, що читаєте, бережіть себе! Слава Україні!  #UkrainiansWillResist #StandWithUkraine #StopPutin",uk,svitlanaexefraktalcyber,[],[],0,1,7,"['ukrainianswillresist', 'standwithukraine', 'stopputin']",[],https://twitter.com/samilaiho/status/1499003623350669312,False,,0,,,,,,,,[],,,,
1318,1.49899968023509e+18,1.49899968023509e+18,"2022-03-02 13:32:28 Paris, Madrid",2022-03-02,13:32:28,100,1.4867186475528e+18,magamagaman22,Maga maga man,,Speech last night killed the Ukrainian people. It might as well been American bombs. @WhiteHouse #IStandWithUkraine #UkrainiansWillResist President Biden is not a President. He’s an embarrassment. #StateOfTheUnion,en,whitehouse,[],[],0,0,0,"['istandwithukraine', 'ukrainianswillresist', 'stateoftheunion']",[],https://twitter.com/Magamagaman22/status/1498999680235094025,False,,0,,,,,,,,[],,,,
1341,1.49897230272104e+18,1.49897230272104e+18,"2022-03-02 11:43:41 Paris, Madrid",2022-03-02,11:43:41,100,436240799.0,bobbyjdavidson,Bobby J Davidson,,'Morale is flagging' among desperate Russian soldiers in Ukraine: 🌏✌🏼🇺🇦  The Russian people don’t want this either.    #RussiaInvadesUkraine #StopRussia #StandWithUkrianeNOW #UkrainiansWillResist #Ukraine    https://t.co/NaCnMwrAKj via @nypost,en,nypost,['https://nypost.com/2022/03/01/desperate-russian-soldiers-fleeing-from-ukraine-us-official/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons'],[],0,0,1,"['russiainvadesukraine', 'stoprussia', 'standwithukrianenow', 'ukrainianswillresist', 'ukraine']",[],https://twitter.com/bobbyjdavidson/status/1498972302721040388,False,,0,,,,,,,,[],,,,
1371,1.49890189532645e+18,1.49890189532645e+18,"2022-03-02 07:03:54 Paris, Madrid",2022-03-02,07:03:54,100,2966899595.0,aspid_meh,Aspid 🇺🇦 #InvadersMustDie,,"So, does @Israel want to say anything about russians bombing Babyn Yar? No? Of course not. It's not Ukrainians walking with fires #StandWithUkraine #UkrainiansWillResist",en,israel,[],[],0,0,2,"['standwithukraine', 'ukrainianswillresist']",[],https://twitter.com/aspid_meh/status/1498901895326449671,False,https://twitter.com/nichvydycia/status/1498899139798749189,0,,,,,,,,[],,,,
1381,1.49884851282979e+18,1.49884522717978e+18,"2022-03-02 03:31:47 Paris, Madrid",2022-03-02,03:31:47,100,1.34811642118898e+18,marqueesolomon,SolomonMarquee,,@RayReedMO Exactly! Putin's puppet Trump who was defunding @NATO would've never lifted a finger to stop Putin or unite NATO against him. God's mercy made @Mike_Pence disobey Trump's Orders and send Biden - for this season #UkrainiansWillResist,en,natomike_pence,[],[],0,0,0,['ukrainianswillresist'],[],https://twitter.com/MarqueeSolomon/status/1498848512829792261,False,,0,,,,,,,,"[{'screen_name': 'RayReedMO', 'name': 'Ray Reed', 'id': '3401967448'}]",,,,
1383,1.49884400544188e+18,1.49884400544188e+18,"2022-03-02 03:13:52 Paris, Madrid",2022-03-02,03:13:52,100,1546094803.0,catalieannemeow,Natalie Anne 🇺🇦💙💛,,"That hug that @FLOTUS just gave is the hug all of us Ukrainian Americans need right now! No matter your politics, that is the empathy that is needed right now! #StateOfTheUnion #Ukraine #UkrainiansWillResist #ThankYouFLOTUS 🇺🇸💙💛🇺🇦",en,flotus,[],[],0,0,1,"['stateoftheunion', 'ukraine', 'ukrainianswillresist', 'thankyouflotus']",[],https://twitter.com/CatalieAnneMeow/status/1498844005441884169,False,,0,,,,,,,,[],,,,
1385,1.49883763384117e+18,1.49883763384117e+18,"2022-03-02 02:48:33 Paris, Madrid",2022-03-02,02:48:33,100,236680902.0,marine1279,Aaron Albers,,#UkraineRussiaConflict #UkraineRussia #UkrainiansWillResist #ukraineinvasion #RussiaUkraineConflict #russia #ukraine #UkraineRussiaWar #nato @dasimpson68 @madisonmamabea1 @vanman3434 @MorganOrtagus,und,dasimpson68madisonmamabea1vanman3434morganortagus,[],[],0,0,0,"['ukrainerussiaconflict', 'ukrainerussia', 'ukrainianswillresist', 'ukraineinvasion', 'russiaukraineconflict', 'russia', 'ukraine', 'ukrainerussiawar', 'nato']",[],https://twitter.com/Marine1279/status/1498837633841172487,False,https://twitter.com/Marine1279/status/1498831741452181504,0,,,,,,,,[],,,,
1386,1.49883749479575e+18,1.49883749479575e+18,"2022-03-02 02:48:00 Paris, Madrid",2022-03-02,02:48:00,100,236680902.0,marine1279,Aaron Albers,,#UkraineRussiaConflict #UkraineRussia #UkrainiansWillResist #ukraineinvasion #RussiaUkraineConflict #russia #ukraine #UkraineRussiaWar #nato @JackWhidden3,und,jackwhidden3,[],[],0,0,0,"['ukrainerussiaconflict', 'ukrainerussia', 'ukrainianswillresist', 'ukraineinvasion', 'russiaukraineconflict', 'russia', 'ukraine', 'ukrainerussiawar', 'nato']",[],https://twitter.com/Marine1279/status/1498837494795751426,False,https://twitter.com/Marine1279/status/1498831741452181504,0,,,,,,,,[],,,,
1387,1.49883703282277e+18,1.49883703282277e+18,"2022-03-02 02:46:10 Paris, Madrid",2022-03-02,02:46:10,100,1.22633825607097e+18,sritam_18,Shreetam Sahoo🕉🇮🇳,,It is very good to see that @iskcon temple has opened for the standard #Ukrainian peoples. They serve food to the people also. This is what  the culture of #Hindutva and #Hindus according to #SwamiVivekananda ji. #UkraineUnderAttack #UkrainiansWillResist,en,iskcon,[],[],0,0,1,"['ukrainian', 'hindutva', 'hindus', 'swamivivekananda', 'ukraineunderattack', 'ukrainianswillresist']",[],https://twitter.com/Sritam_18/status/1498837032822767621,False,,0,,,,,,,,[],,,,
1389,1.4988342978553e+18,1.4988342978553e+18,"2022-03-02 02:35:18 Paris, Madrid",2022-03-02,02:35:18,100,236680902.0,marine1279,Aaron Albers,,#UkraineRussiaConflict #UkraineRussia #UkrainiansWillResist #ukraineinvasion #RussiaUkraineConflict #russia #ukraine #UkraineRussiaWar #nato  @megynkelly @GillianHTurner @KatiePavlich,und,megynkellygillianhturnerkatiepavlich,[],[],0,0,0,"['ukrainerussiaconflict', 'ukrainerussia', 'ukrainianswillresist', 'ukraineinvasion', 'russiaukraineconflict', 'russia', 'ukraine', 'ukrainerussiawar', 'nato']",[],https://twitter.com/Marine1279/status/1498834297855295490,False,https://twitter.com/Marine1279/status/1498831741452181504,0,,,,,,,,[],,,,
1399,1.49882097804612e+18,1.49882097804612e+18,"2022-03-02 01:42:22 Paris, Madrid",2022-03-02,01:42:22,100,1.09761171066236e+18,scarbonchin,Nicolas Scarbonchi,,Voilà le vrai courage @JLMelenchon @MLP_officiel @ZemmourEric Les #UkrainiansWillResist se souviendront de vous #collabo,fr,jlmelenchonmlp_officielzemmoureric,[],[],0,0,0,"['ukrainianswillresist', 'collabo']",[],https://twitter.com/ScarbonchiN/status/1498820978046119936,False,https://twitter.com/mompontet/status/1498727808796872711,0,,,,,,,,[],,,,
1433,1.49876650646479e+18,1.49876650646479e+18,"2022-03-01 22:05:55 Paris, Madrid",2022-03-01,22:05:55,100,68384455.0,shelley_english,Shelley English,,"Thinking of my Jewish mggm from Lviv and her daughter, my grandma Dora, and Dora’s daughter (my mother), Regina. Dora and Regina survived the Holocaust. Regina is still alive, watching this crisis unfold. @ZelenskyyUa , my heart cries out in solidarity. #UkrainiansWillResist",en,zelenskyyua,[],[],0,1,1,['ukrainianswillresist'],[],https://twitter.com/shelley_english/status/1498766506464792579,False,https://twitter.com/ZelenskyyUa/status/1498697538085568514,0,,,,,,,,[],,,,
1440,1.49875917071518e+18,1.49875917071518e+18,"2022-03-01 21:36:46 Paris, Madrid",2022-03-01,21:36:46,100,14243198.0,trypilla,trypilla,,The Force is with Ukraine! Thank you @HamillHimself #StandWithUkraine #BelieveInUkraine #UkrainiansWillResist #russiaterroriststate,en,hamillhimself,[],[],0,2,1,"['standwithukraine', 'believeinukraine', 'ukrainianswillresist', 'russiaterroriststate']",[],https://twitter.com/trypilla/status/1498759170715176961,False,https://twitter.com/HamillHimself/status/1498451922671390720,0,,,,,,,,[],,,,
1447,1.49875475573632e+18,1.49875475573632e+18,"2022-03-01 21:19:13 Paris, Madrid",2022-03-01,21:19:13,100,144608585.0,vicendoz,@vicendoz ᅠᅠᅠᅠ,,"VIOLENCIA, MALDITA VIOLENCIA!!  #WorldPeace #UkrainiansWillResist  #NoMasGuerra #Ucrania  https://t.co/7MQB5G3BLR a través de @YouTube",es,youtube,['https://youtu.be/G1EFomBzE-A'],[],0,0,0,"['worldpeace', 'ukrainianswillresist', 'nomasguerra', 'ucrania']",[],https://twitter.com/vicendoz/status/1498754755736317952,False,,0,,,,,,,,[],,,,
1450,1.49875405992219e+18,1.49875405992219e+18,"2022-03-01 21:16:28 Paris, Madrid",2022-03-01,21:16:28,100,1.49653073347262e+18,teeblazer_tees,Teeblazer,,Democracy Requires Courage - Ukraine's Greatest Resource Tee  https://t.co/Wk2lk3MpZ5 via @Etsy   #Democracy Requires #Courage but luckily that's #Ukraine's Greatest Resource. I don't think #PutinHitler anticipated how much courage Ukranians have. #UkrainiansWillResist,en,etsy,['https://etsy.me/3psN5cx'],[],0,0,0,"['democracy', 'courage', 'ukraine', 'putinhitler', 'ukrainianswillresist']",[],https://twitter.com/Teeblazer_Tees/status/1498754059922194439,False,,0,,,,,,,,[],,,,
1453,1.49875026640096e+18,1.49875026640096e+18,"2022-03-01 21:01:23 Paris, Madrid",2022-03-01,21:01:23,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,"📣📣 Fallait la laisser,permettre au monde de se défouler sur ce salopard #MuséeGrevin  https://t.co/loKHW7Uvy7  Slava Ukraini ! 💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine #UkraineRussie",fr,zelenskyyua,['https://www.leparisien.fr/faits-divers/guerre-en-ukraine-la-statue-de-cire-de-vladimir-poutine-retiree-du-musee-grevin-01-03-2022-UPAQ2KRNEVA55PY5RSXM6QVK24.php'],[],0,1,1,"['muséegrevin', 'ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498750266400964608,False,,0,,,,,,,,[],,,,
1462,1.49874429512121e+18,1.49874429512121e+18,"2022-03-01 20:37:39 Paris, Madrid",2022-03-01,20:37:39,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣👏🏻👏🏻       Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie  #Cannes,und,zelenskyyua,[],[],0,1,1,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie', 'cannes']",[],https://twitter.com/claireparisjazz/status/1498744295121207296,False,https://twitter.com/davidlisnard/status/1498704542900367365,0,,,,,,,,[],,,,
1468,1.49873880610677e+18,1.49873880610677e+18,"2022-03-01 20:15:51 Paris, Madrid",2022-03-01,20:15:51,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣      Slava Ukraini !  💛💙 🙏  @ZelenskyyUa  #Afuca association Franco-Ukrainienne côte-d’Azur  #Vaucluse collecte  👉 https://t.co/h3hBiryr2G  #Ukraine #Україна 🇺🇦 #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine #UkraineRussie  https://t.co/nnGDV23BS9,fr,zelenskyyua,['https://www.facebook.com/profile.php?id=100009873214535'],['https://pbs.twimg.com/media/FMyW_XwXMAo_NOI.jpg'],1,2,1,"['afuca', 'vaucluse', 'ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498738806106771465,False,,1,https://pbs.twimg.com/media/FMyW_XwXMAo_NOI.jpg,,,,,,,[],,,,
1472,1.49873545487872e+18,1.49873545487872e+18,"2022-03-01 20:02:32 Paris, Madrid",2022-03-01,20:02:32,100,20790718.0,fatforehead,Eddie Rehfeldt,,@exxonmobil CEO Darren Woods why are you still in Russia? How can you sleep at night when bold companies like @bp_plc and @Shell did the right thing and left. #NYSE investors stand behind #UkrainiansWillResist #SlavaUkraini  https://t.co/lQXQGKO4yJ,en,bp_plcshell,[],['https://pbs.twimg.com/media/FMyT80UVgAEvGJ5.jpg'],0,0,0,"['nyse', 'ukrainianswillresist', 'slavaukraini']",[],https://twitter.com/fatforehead/status/1498735454878715904,False,,1,https://pbs.twimg.com/media/FMyT80UVgAEvGJ5.jpg,,,,,,,[],,,,
1479,1.49872780513092e+18,1.49872780513092e+18,"2022-03-01 19:32:08 Paris, Madrid",2022-03-01,19:32:08,100,20790718.0,fatforehead,Eddie Rehfeldt,,@exxonmobil CEO Darren Woods why are you still in Russia? How can you sleep at night when noble companies like @bp_plc and @Shell did the right thing and left. #NYSE investors stand behind #UkrainiansWillResist  https://t.co/bezFMxWxH0,en,bp_plcshell,[],['https://pbs.twimg.com/media/FMyM_i6VkAICM2m.jpg'],0,0,0,"['nyse', 'ukrainianswillresist']",[],https://twitter.com/fatforehead/status/1498727805130919938,False,,1,https://pbs.twimg.com/media/FMyM_i6VkAICM2m.jpg,,,,,,,[],,,,
1480,1.49872749328455e+18,1.49872749328455e+18,"2022-03-01 19:30:54 Paris, Madrid",2022-03-01,19:30:54,100,299780605.0,claireparisjazz,ClaireParisJazz ن,,📣📣 Philippe 🙏     Slava Ukraini !   #Ukraine #Україна 🇺🇦 I #BelieveInUkraine  #UkraineWillResist #UkrainiansWillResist #PrayForUkraine #StandWithUkraine  #UkraineRussie  @bleuvaucluse,und,bleuvaucluse,[],[],0,0,0,"['ukraine', 'україна', 'believeinukraine', 'ukrainewillresist', 'ukrainianswillresist', 'prayforukraine', 'standwithukraine', 'ukrainerussie']",[],https://twitter.com/claireparisjazz/status/1498727493284548617,False,https://twitter.com/popr84/status/1498717543317610499,0,,,,,,,,[],,,,
1482,1.4987264178315e+18,1.4987264178315e+18,"2022-03-01 19:26:37 Paris, Madrid",2022-03-01,19:26:37,100,1.30304593637819e+18,fatih1978_1978,Fatih ÇIKRIKCI,,Dinlerken ağlayacaktım! Ama @BorisJohnson da tam bir devlet adamı anlayışı içinde dinledi  helal olsun diyorum 🙏 #Ukriane #UkrainiansWillResist   https://t.co/TrbvjowYo3,tr,borisjohnson,[],[],0,3,12,"['ukriane', 'ukrainianswillresist']",[],https://twitter.com/Fatih1978_1978/status/1498726417831501831,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1498658001917562883/pu/img/LyQG8w04bGFVSzr_.jpg,,,,,,,[],,,,
1485,1.49872485106186e+18,1.49872485106186e+18,"2022-03-01 19:20:24 Paris, Madrid",2022-03-01,19:20:24,100,1.35160184588674e+18,i_joeb,𝐓𝐡𝐞 𝐏𝐚𝐭𝐢𝐞𝐧𝐜𝐞 𝐨𝐟 𝐉𝐨𝐞𝐁 ❤,,You can also help feed to homeless #Ukrainians by Donating to  #ChefsForUkraine via @WCKitchen   🇺🇦#UkraineInvasion #UkraineWar🇺🇦 #UkraineStrong #StandWithUkraine  #UkrainiansWillResist,en,wckitchen,[],[],0,0,1,"['ukrainians', 'chefsforukraine', 'ukraineinvasion', 'ukrainewar', 'ukrainestrong', 'standwithukraine', 'ukrainianswillresist']",[],https://twitter.com/i_joeb/status/1498724851061862400,False,https://twitter.com/EdwardNorton/status/1498522506101145602,0,,,,,,,,[],,,,
1488,1.49872321166362e+18,1.49872321166362e+18,"2022-03-01 19:13:53 Paris, Madrid",2022-03-01,19:13:53,100,1.45166197597766e+18,chazashleyua,Chaz Ashley,,Foreign Legion of Territorial Defense of Ukraine. 4 simple steps to join...  https://t.co/ISULqbEqla via @YouTube #ForeignLegion #UkraineRussiaConflict #RussianAggression #Ukraine #armyucrania #UkrainiansWillResist  #foreignfighters,en,youtube,['https://youtu.be/HKrReH_UQFw'],[],0,0,1,"['foreignlegion', 'ukrainerussiaconflict', 'russianaggression', 'ukraine', 'armyucrania', 'ukrainianswillresist', 'foreignfighters']",[],https://twitter.com/chazashleyua/status/1498723211663618048,False,,0,,,,,,,,[],,,,
1497,1.49871765126222e+18,1.49871765126222e+18,"2022-03-01 18:51:47 Paris, Madrid",2022-03-01,18:51:47,100,2385389653.0,de2nowd,D Elmor D,,40-mile-long Russian military resupply line! 4 an #airattack by #NATO /#US that would be a turkey shoot! Serious kick Russian butt! Incredible resilience &amp; determination by #UkrainiansWillResist people! Support #Ukraine resistance! Destroy #INVADERS @DeptofDefense @us_navyseals,en,deptofdefenseus_navyseals,[],[],0,0,0,"['airattack', 'nato', 'us', 'ukrainianswillresist', 'ukraine', 'invaders']",[],https://twitter.com/De2nowD/status/1498717651262218242,False,,0,,,,,,,,[],,,,
1500,1.49871361858992e+18,1.49871361858992e+18,"2022-03-01 18:35:46 Paris, Madrid",2022-03-01,18:35:46,100,1.47300510350231e+18,pk__boy,Pkb,,Beautiful initiative from @Juicy__Art and other artists to support Ukraine in those difficult times 🇺🇦🇺🇦🇺🇦 The fund raised by selling #NFTs will go to the Ukrainian Army. #SupportUKraine #Ukrainian #UkrainiansWillResist #NFTCommunity #NFTCollection,en,juicy__art,[],[],0,0,4,"['nfts', 'supportukraine', 'ukrainian', 'ukrainianswillresist', 'nftcommunity', 'nftcollection']",[],https://twitter.com/pk__boy/status/1498713618589917185,False,https://twitter.com/Juicy__Art/status/1498551292716793856,0,,,,,,,,[],,,,
1511,1.49870807381231e+18,1.49870807381231e+18,"2022-03-01 18:13:44 Paris, Madrid",2022-03-01,18:13:44,100,908957220.0,camitchuah,⟭⟬ (ㄲ)아미⁷ ⟬⟭ 🇷🇴💙💛 #BTS_Butter by #BTS,,"Yoongi, we got it 💜 we love you. @BTS_twt #UkrainiansWillResist #Ukraine  https://t.co/JmC6rBnIDg",en,bts_twt,[],['https://pbs.twimg.com/media/FMx7DQTXsAMxnio.jpg'],0,0,4,"['ukrainianswillresist', 'ukraine']",[],https://twitter.com/camitchuah/status/1498708073812312076,False,,1,https://pbs.twimg.com/media/FMx7DQTXsAMxnio.jpg,,,,,,,[],,,,
1555,1.49866134433316e+18,1.49866134433316e+18,"2022-03-01 15:08:02 Paris, Madrid",2022-03-01,15:08:02,100,277172131.0,dirillustration,Directory of Illustration,,"Wishing for peace for our friends in Ukraine 🇺🇦   Lovely illustration by @susanburghart, represented by @ciablog.  #standbyukraine #supportukraine #ukraine #artistsforukraine #powerofart #ukrainianswillresist #nowar #standtogether #showyoursupport #hope #peace #illustration  https://t.co/5IC8YGNq6q",en,susanburghartciablog,[],['https://pbs.twimg.com/media/FMxQjLsXMAI4ofM.jpg'],1,2,14,"['standbyukraine', 'supportukraine', 'ukraine', 'artistsforukraine', 'powerofart', 'ukrainianswillresist', 'nowar', 'standtogether', 'showyoursupport', 'hope', 'peace', 'illustration']",[],https://twitter.com/DirIllustration/status/1498661344333156361,False,,1,https://pbs.twimg.com/media/FMxQjLsXMAI4ofM.jpg,,,,,,,[],,,,
